d	e	j	brate	drate	b_exp	d_exp	m1	m2	t12	t21	Trait_1rate_lnL	Trait_1rate_d	Trait_1rate_e	Trait_1rate_j	Trait_1rate_t12	Trait_1rate_t21	Trait_1rate_m1	Trait_1rate_m2	Trait_2rates_lnL	Trait_2rates_d	Trait_2rates_e	Trait_2rates_j	Trait_2rates_t12	Trait_2rates_t21	Trait_2rates_m1	Trait_2rates_m2	DEC_lnL	DEC_d	DEC_e	DEC_j	DEC_t12	DEC_t21	DEC_m1	DEC_m2	DECj_lnL	DECj_d	DECj_e	DECj_j	DECj_t12	DECj_t21	DECj_m1	DECj_m2	DEC_t12_t21_m2_lnL	DEC_t12_t21_m2_d	DEC_t12_t21_m2_e	DEC_t12_t21_m2_j	DEC_t12_t21_m2_t12	DEC_t12_t21_m2_t21	DEC_t12_t21_m2_m1	DEC_t12_t21_m2_m2	DECj_t12_t21_m2_lnL	DECj_t12_t21_m2_d	DECj_t12_t21_m2_e	DECj_t12_t21_m2_j	DECj_t12_t21_m2_t12	DECj_t12_t21_m2_t21	DECj_t12_t21_m2_m1	DECj_t12_t21_m2_m2	DECj_t12_t21_m2_rep2_lnL	DECj_t12_t21_m2_rep2_d	DECj_t12_t21_m2_rep2_e	DECj_t12_t21_m2_rep2_j	DECj_t12_t21_m2_rep2_t12	DECj_t12_t21_m2_rep2_t21	DECj_t12_t21_m2_rep2_m1	DECj_t12_t21_m2_rep2_m2	DEC_noM_lnL	DEC_noM_d	DEC_noM_e	DEC_noM_j	DEC_noM_t12	DEC_noM_t21	DEC_noM_m1	DEC_noM_m2	DECj_noM_lnL	DECj_noM_d	DECj_noM_e	DECj_noM_j	DECj_noM_t12	DECj_noM_t21	DECj_noM_m1	DECj_noM_m2
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-23.644416832346	0	0	0	0.0151796330312578	0.0151796330312578	1	1	-23.5231246979282	0	0	0	0.0115256002265394	0.016309670324564	1	1	-89.3203130933738	0.00816346970078707	9.99999996004197e-13	0	NA	NA	NA	NA	-86.134233630631	0.00660763595700484	1e-12	0.0313615198018347	NA	NA	NA	NA	-112.668608300408	0.0097687916643462	1e-12	0	0.0113702626869775	0.0162427897777539	1	0.737171220607728	-109.084827174183	0.00890354956661227	1e-13	0.0508261289414955	0.0109009195752282	0.0162551673693023	1	0.572542817451942	-109.084969718616	0.00888839026738678	1e-13	0.0506377015508254	0.0108928428372901	0.0162436176327842	1	0.574659464851178	-112.843438752886	0.00816534581101983	1e-12	0	0.0115307732127247	0.0163100790006201	1	1	-109.657359390781	0.00660604315844287	1e-12	0.0313646128460814	0.0115185294995936	0.0163088740086085	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-23.9361260579637	0	0	0	0.011987254490408	0.011987254490408	1	1	-23.8878353704829	0	0	0	0.0174090500076568	0.0127416004707921	1	1	-104.760942678503	0.00619425628843893	1e-12	0	NA	NA	NA	NA	-92.7429113621159	0.00390935072280544	1e-12	0.0799722702146891	NA	NA	NA	NA	-128.193568072827	0.00383670856914035	1e-12	0	0.0162486993707809	0.0127790294697731	1	1.88501669901432	-116.630747869384	0.00390935072280544	1.1e-12	0.0799722702146891	0.0174090500076568	0.0127416004707921	1	1	-116.713862065291	0.00248850431221467	1e-13	0.0477467351343974	0.0223179188640088	0.0142477860749092	1	1.88481261017523	-128.6487786632	0.00619392443516824	1e-12	0	0.0174111225557824	0.0127433711002754	1	1	-116.630766148308	0.00391515677481227	1e-12	0.0800579875221873	0.0174022932410731	0.0127420490863835	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-18.7610923831992	0	0	0	0.00859971409404228	0.00859971409404228	1	1	-16.3549511183017	0	0	0	0.0571192500372163	0.0118808007245898	1	1	-74.1006422080337	0.00483092223954147	1e-12	0	NA	NA	NA	NA	-60.9752922308361	0.00169329003484144	1e-12	0.0500524882391637	NA	NA	NA	NA	-90.4553372825988	0.00483681803929598	1e-12	0	0.0570641575348573	0.0118686879704911	1	0.998640393693689	-76.5246235816629	0.00615138204444831	1e-13	0.293415003146828	0.0837443222494428	0.0165901436303129	1	0.126784782054958	-77.3175159788513	0.00171340448700069	1e-13	0.0511623880919781	0.057260960989754	0.0120317502355333	1	0.983426884606632	-90.4555940032586	0.00483076269528829	1e-12	0	0.0571201216819644	0.0118829565088896	1	1	-77.3303740789589	0.0016940589003568	1e-12	0.0498277976653037	0.057595280209658	0.0119609780077371	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-21.6303455883434	0	0	0	0.00944306863678794	0.00944306863678794	1	1	-20.4892952023708	0	0	0	0.0381066554955998	0.0125976364462671	1	1	-104.899986042136	0.00871141196986819	9.99999996004197e-13	0	NA	NA	NA	NA	-95.2468242335232	0.00586232811080081	1e-12	0.109328837293358	NA	NA	NA	NA	-125.274090100018	0.0112147009366185	1e-12	0	0.0399944526976091	0.0129987546386507	1	0.712516498967624	-115.218125055884	0.0110848349122158	1e-13	0.262101689224351	0.0389079592430837	0.0130302197544352	1	0.387897780514562	-115.232348991278	0.0101618343817896	1e-13	0.22636304217324	0.0396551642786282	0.0132868348519368	1	0.449869975274038	-125.389282562845	0.00871099886226839	1e-12	0	0.0381152968312732	0.0126021052186625	1	1	-115.73612297784	0.00586218115843757	1e-12	0.109318574169374	0.038152394002507	0.0126069606679779	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-20.6517218261511	0	0	0	0.0129407818647199	0.0129407818647199	1	1	-19.9038035576602	0	0	0	0.0140786928129252	0.0332685046487083	1	1	-90.0480047210275	0.00767223421434297	1e-12	0	NA	NA	NA	NA	-80.8898409487194	0.00476826296131729	1e-12	0.0624592854483929	NA	NA	NA	NA	-109.415949687132	0.00914074549262868	1e-12	0	0.0137303265640039	0.029726394898814	1	0.41109060085371	-100.018429261163	0.00581460130752964	1e-13	0.0801405194569639	0.013486879218251	0.0320274760861185	1	0.373605995525786	-100.018077791047	0.00582964486132611	1e-13	0.0805104960777864	0.0134752111463112	0.0319899951349183	1	0.366719726319194	-109.951808921271	0.00767191251281978	1e-12	0	0.0140804129907043	0.0332755664040357	1	1	-100.793647380551	0.0047666846731632	1e-12	0.0624814716688631	0.014072685227251	0.0332519857910886	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-20.6861921247374	0	0	0	0.00821370671701391	0.00821370671701391	1	1	-20.1050142839832	0	0	0	1e-05	0.00788112409487472	1	1	-105.72527815231	0.00803444397688646	1e-12	0	NA	NA	NA	NA	-97.6741071235802	0.00607619940917628	1e-12	0.0682083924608166	NA	NA	NA	NA	-125.830293316733	0.00803444397688646	1.1e-12	0	1e-05	0.00788112409487472	1	1	-117.643043464819	0.00756210641706706	1e-13	0.0863054802236401	1e-05	0.00789202299377055	1	0.752192527639038	-117.643444941362	0.00751283597880941	1e-13	0.0856621082200644	1e-05	0.00789109381364936	1	0.758867616225332	-125.83029352353	0.00803451906800044	1e-12	0	1e-05	0.00787981815791679	1	1	-117.779122651099	0.00607587857296965	1e-12	0.0682212282179549	1e-05	0.00788241359878461	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-21.6477165523305	0	0	0	0.0104046095220738	0.0104046095220738	1	1	-19.9600468243011	0	0	0	0.0158882526160479	1e-05	1	1	-101.455084041472	0.00974580519174111	1e-12	0	NA	NA	NA	NA	-100.196064590175	0.00844028525607766	1e-12	0.0330004946241899	NA	NA	NA	NA	-120.314712264293	0.0123617677879689	1e-12	0	0.0157551064956992	1e-05	1	0.4973310342717	-118.773313884452	0.0108943674798886	1e-13	0.0477832282642922	0.015676991501893	1e-05	1	0.448865975008319	-118.773138484281	0.0109408212658482	1e-13	0.0486023842351609	0.0156674500774231	1e-05	1	0.438719122389855	-121.415131683171	0.00974544101437088	1e-12	0	0.0158855847645804	1e-05	1	1	-120.156112346462	0.00844113803554749	1e-12	0.0330239897247772	0.0158913539067686	1e-05	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-22.0504762848803	0	0	0	0.00914741686988351	0.00914741686988351	1	1	-21.6268377280253	0	0	0	0.0234873996116784	0.00939300497195834	1	1	-100.425807793924	0.0102270313178431	1e-12	0	NA	NA	NA	NA	-98.3407942810084	0.0090178394466368	1e-12	0.0378801449213189	NA	NA	NA	NA	-121.164903059852	0.0156185611000467	1e-12	0	0.0256897580994001	0.00832871096050786	1	0.492802886800632	-119.067973827537	0.0138637593714549	1e-13	0.0684298508627423	0.0246453242784681	0.00894737386813651	1	0.501220228232804	-119.069099305165	0.0140051390005157	1e-13	0.0693984639259628	0.0247169098212483	0.00896454570367478	1	0.491730354308294	-122.052646246911	0.0102267368992524	1e-12	0	0.0234746362821167	0.00938960743950776	1	1	-119.967631364499	0.00901857300089502	1e-12	0.0378361484589167	0.0234788559875773	0.0093875479089364	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-16.2954878607563	0	0	0	0.00673198943163516	0.00673198943163516	1	1	-16.0647909696744	0	0	0	1e-05	0.00650668964353394	1	1	-97.8458106965555	0.00903347961489997	0.00195830999116206	0	NA	NA	NA	NA	-90.5721228387364	0.0059364342276344	1e-12	0.0705591128770557	NA	NA	NA	NA	-113.745358041306	0.012265594302725	0.0021067400267106	0	1e-05	0.00642593412810314	1	0.680806932165673	-105.838302637515	0.0105904325438137	1e-13	0.139791524496403	1e-05	0.00644091035089609	1	0.451925275842772	-105.838318412111	0.0106043771030855	1e-13	0.140167189836294	1e-05	0.00643942793027426	1	0.450939193897748	-113.910603204688	0.00903372376694057	0.00196018131615932	0	9.99999999999959e-06	0.00650732235559878	1	1	-106.636907763841	0.00593343670032864	1e-12	0.0706410813223416	1e-05	0.00650618050101606	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-20.1243740317725	0	0	0	0.0106676033644843	0.0106676033644843	1	1	-19.0231148828136	0	0	0	0.0457108711463781	0.0124791156115614	1	1	-82.0593446202344	0.00689412556634633	1e-12	0	NA	NA	NA	NA	-77.9637568312545	0.00495842056826443	1e-12	0.0447741912634302	NA	NA	NA	NA	-100.87067749901	0.00972419759395829	1e-12	0	0.0437925747542215	0.0118164358318011	1	0.625807393878548	-96.3963468746877	0.00888083244281804	1e-13	0.0951902508766977	0.0401739892327216	0.0111882639569873	1	0.430896710982218	-96.3967296937075	0.00869119925647297	1e-13	0.0929900351659907	0.0400675449622942	0.0112747311558651	1	0.44412502939656	-101.082462733982	0.00689406913124358	1e-12	0	0.0456552550070887	0.0124728020057231	1	1	-96.9868968149761	0.00495958484015511	1e-12	0.0447847014303532	0.0459622119534515	0.0125164705701272	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-11.1579861195772	0	0	0	0.00296791790043189	0.00296791790043189	1	1	-11.1288483915431	0	0	0	0.00298754624366664	0.00732999908599557	1	1	-122.933807130061	0.0107444212097591	1e-12	0	NA	NA	NA	NA	-113.174182465125	0.00771633063073019	1e-12	0.178379155460627	NA	NA	NA	NA	-132.48023653772	0.0121109331310315	1e-12	0	0.00297167645268377	0.00954609332907738	1	0.203074223269506	-123.43519358967	0.00856391437121817	1e-13	0.186493622906609	0.00296021089964099	0.00954460041409805	1	0.313841579324525	-123.46291998299	0.00875589750650147	1e-13	0.184464463267361	0.00292641741304493	0.0082291540065551	1	0.247692125508068	-134.062656806311	0.0107448104393304	1e-12	0	0.00298734136106211	0.00732700120250199	1	1	-124.303031342634	0.00771604877996062	1e-12	0.178326522654524	0.0029877482130546	0.00735155287711431	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-15.8285358291554	0	0	0	0.00477834269749129	0.00477834269749129	1	1	-14.2357520215361	0	0	0	0.0491589969437964	0.00834569676169554	1	1	-97.1851695272085	0.0059301134612742	1e-12	0	NA	NA	NA	NA	-89.8716104456912	0.00423220880154385	1e-12	0.0791668644049223	NA	NA	NA	NA	-111.29377449356	0.00344641770897195	1e-12	0	0.04678428200031	0.00804496097745225	1	1.8672800827684	-103.8565506114	0.0095942602196663	1e-13	0.211453888739105	0.0559640786302979	0.00898126704293532	1	0.347716410939967	-103.883887278374	0.0076100525494919	1e-13	0.157137395929038	0.0656818999165188	0.00988272468807587	1	0.483777820225203	-111.420922294649	0.00593035141694828	1e-12	0	0.0492268054741699	0.00835717538994886	1	1	-104.107368560592	0.00423095034573367	1e-12	0.0791754592974854	0.0493000975979363	0.00835491335687426	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-23.502236092181	0	0	0	0.0209741702280822	0.0209741702280822	1	1	-23.4869413217562	0	0	0	0.0213903208044664	0.0195065535275395	1	1	-107.414558227822	0.0109665446785625	1e-12	0	NA	NA	NA	NA	-99.1849672696637	0.00794992143029773	1e-12	0.103936687917687	NA	NA	NA	NA	-130.804508442843	0.0120974597069007	1e-12	0	0.0211213301141121	0.0189624506040919	1	0.800993770133178	-122.651850902193	0.008359271648196	1e-13	0.107348383286131	0.0213123920832244	0.0193755461310256	1	0.894456759557375	-122.651796811873	0.00834247213744197	1e-13	0.10699648550519	0.0213394249679264	0.0193907792943368	1	0.899904037254874	-130.901500772528	0.010965032470132	1e-12	0	0.0213905759417544	0.0195024158905159	1	1	-122.671913160225	0.00795039928507256	1e-12	0.104059866475862	0.0213882097460109	0.0195019375178323	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-22.7408756766221	0	0	0	0.0124416256963152	0.0124416256963152	1	1	-21.8146317831261	0	0	0	0.0323048571760617	0.0115013686575086	1	1	-94.960564278641	0.00832660053369555	1e-12	0	NA	NA	NA	NA	-85.1271673651652	0.00509410654198143	1e-12	0.0609922893397288	NA	NA	NA	NA	-116.609400360609	0.0105829541154285	1e-12	0	0.0334594804822011	0.0115944282199268	1	0.70640393976783	-106.21647294806	0.00894958538097126	1e-13	0.12430640229668	0.0354258907357491	0.0128914089169586	1	0.415092104783189	-106.217605943285	0.00871190257310223	1e-13	0.12200908795596	0.0345316582849637	0.0127355630983093	1	0.425786278727451	-116.775196872963	0.00832642954059388	1e-12	0	0.03229768054221	0.0114965513436174	1	1	-106.941799865201	0.00509396241519958	1e-12	0.0610104438846322	0.0323149989955374	0.0115046285595849	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-17.1938886146672	0	0	0	0.00701771323136149	0.00701771323136149	1	1	-16.1027586955347	0	0	0	0.0562361740224617	0.0102645506830251	1	1	-96.8681393177625	0.00852831941099933	0.000998271579451073	0	NA	NA	NA	NA	-88.5154482723078	0.0058665342831343	1e-12	0.0583210275274677	NA	NA	NA	NA	-112.556680047357	0.0146454185517809	0.000975775167995215	0	0.0582534080370819	0.0100690931531021	1	0.481853799193675	-103.871988260202	0.0133116669580093	1e-13	0.161237764024476	0.0566099298845588	0.0105380119583977	1	0.323225208695479	-103.871854737188	0.0134325237611686	1e-13	0.16246274600803	0.0563515993367153	0.0104569658821861	1	0.31979292098329	-112.970900875308	0.00852870491488278	0.00100093170873346	0	0.0561476044311971	0.0102558887054719	1	1	-104.618218099041	0.00586755941981499	1e-12	0.0583737383521109	0.0563163264854132	0.010289831178255	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-20.9909656964749	0	0	0	0.00617868585181242	0.00617868585181242	1	1	-19.344271851326	0	0	0	0.0295373026705076	0.00552452316655166	1	1	-100.223107125833	0.00660173501043818	1e-12	0	NA	NA	NA	NA	-94.1009750644652	0.00509648522973711	1e-12	0.0452624940997432	NA	NA	NA	NA	-119.294628244567	0.00876851649298203	1e-12	0	0.0287316633128787	0.0057365094087245	1	0.663849501377085	-113.117298593395	0.0074850411142435	1e-13	0.0667824255429678	0.0265123359298021	0.00605474135848367	1	0.583681183969064	-113.121546993461	0.00726307036677282	1e-13	0.0664764715638337	0.0262823130296706	0.00592281803392667	1	0.607957034424592	-119.567380079545	0.00660209131940579	1e-12	0	0.0295262822453022	0.00552478184706778	1	1	-113.445247472925	0.00509517153742678	1e-12	0.04524482333924	0.0295308245897384	0.00552586239574687	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-16.2158129494093	0	0	0	0.00560182912484899	0.00560182912484899	1	1	-14.9132512310128	0	0	0	9.99999999999959e-06	0.00680356637608871	1	1	-92.6599872602041	0.00733275990070091	1e-12	0	NA	NA	NA	NA	-90.0496824560352	0.00613791418232711	1e-12	0.0335387317009175	NA	NA	NA	NA	-104.515894341356	0.0139241503794168	1e-12	0	1e-05	0.00676533068122505	1	0.315961632988909	-100.928255826855	0.0123472135907573	1e-13	0.118417958864825	1e-05	0.00678398638703707	1	0.242456286051276	-100.928232358469	0.0123356689909169	1e-13	0.117817808641512	1e-05	0.00678132747703504	1	0.243271674389557	-107.573239271139	0.00733266974569533	1e-12	0	1e-05	0.00680261438573175	1	1	-104.962935427773	0.00613906392606988	1e-12	0.0334808126023793	1e-05	0.00680472452771463	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-17.6252473327423	0	0	0	0.0073796240831858	0.0073796240831858	1	1	-17.4565306228616	0	0	0	0.0184364356613639	0.00648952844183365	1	1	-93.3391603751563	0.00869885730083704	1e-12	0	NA	NA	NA	NA	-86.2472317415573	0.0057209422139688	1e-12	0.0634053472881428	NA	NA	NA	NA	-110.41607045511	0.0113654976336435	1e-12	0	0.0211133335327103	0.00551179827401294	1	0.607157331003554	-103.343422604969	0.00745053073859275	1e-13	0.080235422562134	0.0197236630090383	0.00624743978306621	1	0.63343259752416	-103.346727808789	0.00762269925122165	1e-13	0.0822362975353801	0.0198199320729338	0.00622233345822	1	0.604353986177435	-110.795692769887	0.00869860629592631	1e-12	0	0.0184263464140966	0.00648480612702424	1	1	-103.703763526783	0.00572228701996781	1e-12	0.0634762884358238	0.0184499092284995	0.00648803357071455	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-17.5687003728871	0	0	0	0.00475117818158386	0.00475117818158386	1	1	-15.1429220526739	0	0	0	0.0103636766978952	0.0786100426598944	1	1	-123.311576357186	0.0131402371879101	1e-12	0	NA	NA	NA	NA	-113.658482992528	0.0102223718322803	1e-12	0.206808255125563	NA	NA	NA	NA	-138.342612623794	0.0134929794690993	1e-12	0	0.0102428039654577	0.0772583668902434	1	0.785967700774698	-127.743891364458	0.0111806897571765	1e-13	0.304148532529637	0.0105580438687857	0.0802955919260451	1	0.153298850433954	-127.929006641005	0.0110009507328548	1e-13	0.242855310491155	0.00986400961294865	0.0733959947626791	1	0.360110482054103	-138.454503752653	0.0131347238213048	1e-12	0	0.0103445786687325	0.0784152097923692	1	1	-128.801407245538	0.0102234663190055	1e-12	0.206415436845946	0.0103654714526003	0.0786157617561651	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-16.1472690978584	0	0	0	0.00536700400795215	0.00536700400795215	1	1	-15.1924493791825	0	0	0	1e-05	0.0063516022808434	1	1	-85.9919013770704	0.00727015651593701	1e-12	0	NA	NA	NA	NA	-83.7547883492641	0.00616166714640352	1e-12	0.0257041240819679	NA	NA	NA	NA	-101.161652307143	0.0079318714302939	1e-12	0	1e-05	0.00635436543630078	1	0.885581895599464	-98.8808256279864	0.00703071441041722	1e-13	0.0297917554054636	1e-05	0.00635755367525249	1	0.829851174013095	-98.8818847853336	0.0069663932031952	1e-13	0.0297049178747057	1e-05	0.00631265486185829	1	0.840849709402809	-101.184351455358	0.00726969085574655	1e-12	0	1e-05	0.00635222085966628	1	1	-98.9472379040708	0.00616078703072287	1e-12	0.0257059467401381	1e-05	0.0063509557632431	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-24.5503100496339	0	0	0	0.0103447767355879	0.0103447767355879	1	1	-23.3938866878296	0	0	0	0.0154536677636051	1e-05	1	1	-108.166576928268	0.00751755092566404	0.00245719586323588	0	NA	NA	NA	NA	-95.829128907684	0.00452861903593619	1e-12	0.0882357853673838	NA	NA	NA	NA	-130.558642355092	0.00994252057145298	0.00210285343310642	0	0.016017346543846	0.00130606884988486	1	0.511193771132527	-117.914389725879	0.00901394610474423	1e-13	0.251155968015401	0.00970612517873453	0.00970021830476846	1	0.291929114990287	-118.16308443582	0.00632696860528051	1e-13	0.142694759063261	0.0165055731026551	0.00325042847723839	1	0.467711693826803	-131.560463983595	0.00751947826488309	0.00245831350676974	0	0.0154542475605782	1e-05	1	1	-119.223015047979	0.00452721249447385	1e-12	0.0882340846847345	0.0154554121011041	1e-05	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-14.9201132987225	0	0	0	0.00759614996744824	0.00759614996744824	1	1	-14.1335208062261	0	0	0	1e-05	0.0100124686199209	1	1	-100.909990053817	0.0114988210090677	0.00148118951813051	0	NA	NA	NA	NA	-93.441262626716	0.00848470648944267	1e-12	0.0588741978307492	NA	NA	NA	NA	-112.227556268487	0.0193352548064066	0.00161471017555921	0	1e-05	0.00988139728484773	1	0.359158731158792	-103.260761200683	0.0155493889770091	1e-13	0.161085921292025	1e-05	0.00988024117549669	1	0.263552631280229	-103.260756477581	0.0155380985929323	1e-13	0.160927362083665	1e-05	0.0098766235104054	1	0.264005481860195	-115.04351239788	0.0114965408924757	0.00148115408370496	0	1e-05	0.01001415115254	1	1	-107.574791130716	0.00848281788642709	1e-12	0.0589327705895808	1e-05	0.0100302480074733	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-19.8872245500324	0	0	0	0.0068057959718501	0.0068057959718501	1	1	-19.6368592447184	0	0	0	1e-05	0.00656033256659537	1	1	-113.22270889757	0.00773341237192386	0.00154874290412516	0	NA	NA	NA	NA	-97.7543146000775	0.00425582870911166	1e-12	0.123709818151443	NA	NA	NA	NA	-125.63570057158	0.0156407240193638	1e-12	0	0.030162176845808	1e-05	1	0.119459060159734	-116.027148717931	0.00877607831559355	1e-13	0.267114675210974	1e-05	0.00665032551329112	1	0.376390840762022	-114.67539399551	0.0069504338147849	1e-13	0.178920809458769	0.03020689970905	0.000940466811750585	1	0.405995084091895	-131.301367268562	0.00773510734685397	0.00154658323872359	0	0.0298001348642453	9.99999999999959e-06	1	1	-115.832972840275	0.00425590092922346	1e-12	0.123684613123314	0.029800566136385	1e-05	1	1
